user_id,support_tickets_90d,ticket_avg_resolution_hrs_90d
2691-NZETQ,0,13.9
4404-HIBDJ,1,7.6
5533-NHFRF,0,12.6
7037-MTYVW,0,12.4
4760-THGOT,0,11.9
7295-JOMMD,0,5.9
4016-BJKTZ,0,15.2
6584-VQMYT,0,2.0
9838-BFCQT,0,11.1
2790-XUYMV,0,13.7
0581-MDMPW,0,13.7
5013-SBUIH,0,9.6
1023-BQXZE,0,8.7
9163-GHAYE,0,6.7
3904-UKFRE,0,10.0
5353-WILCI,0,7.6
0709-TVGUR,0,12.8
0058-EVZWM,0,8.3
6023-YEBUP,0,5.0
7209-JCUDS,1,4.0
7009-PCARS,0,6.7
0519-DRGTI,1,9.9
1017-FBQMM,1,9.0
3001-CBHLQ,0,13.7
1985-MBRYP,0,8.8
6158-DWPZT,1,4.8
9372-TXXPS,1,12.2
3259-QMXUN,0,5.0
1015-JPFYW,0,12.0
6645-MXQJT,0,5.3
4360-QRAVE,0,11.0
8433-WPJTV,0,20.4
5804-JMYIO,0,5.1
3763-GCZHZ,0,8.3
6484-LATFU,0,16.9
7599-NTMDP,0,10.3
0772-GYEQQ,0,3.1
0536-ACXIP,2,12.4
0936-NQLJU,0,7.1
4831-EOBFE,0,13.2
1575-KRZZE,2,4.8
3251-YMVWZ,0,11.4
4102-OQUPX,1,11.3
9170-GYZJC,0,6.4
4884-LEVMQ,0,11.5
8857-CUPFQ,0,6.0
7610-TVOPG,0,5.2
3638-DIMPH,0,13.7
1845-ZLLIG,0,14.0
8559-WNQZS,0,9.0
3999-QGRJH,0,11.4
1699-UOTXU,1,7.6
2454-RPBRZ,0,6.1
0635-WKOLD,0,11.6
5993-JSUWV,1,7.4
4518-FZBSX,0,10.9
5387-ASZNZ,0,11.0
6988-CJEYV,0,15.2
2002-MZHWP,1,12.0
3097-FQTVJ,0,12.4
5465-BUBFA,0,15.0
7299-GNVPL,0,10.9
9743-DQKQW,0,12.4
1215-VFYVK,1,13.3
9371-BITHB,0,15.0
2265-CYWIV,0,6.6
9093-FPDLG,0,8.3
0541-FITGH,0,8.2
6985-HAYWX,0,2.5
7508-KBIMB,0,8.9
6838-HVLXG,1,7.7
2277-DJJDL,0,18.3
1897-OKVMW,0,14.8
5485-ITNPC,1,8.8
0233-FTHAV,0,8.2
4644-PIZRT,0,13.4
8922-NPKBJ,1,6.9
2740-TVLFN,0,6.3
7771-CFQRQ,0,10.7
9512-PHSMG,1,7.3
6963-EZQEE,0,8.7
2452-KDRRH,0,13.7
2004-OCQXK,0,1.0
5027-QPKTE,0,10.7
4146-SVFUD,1,6.2
1564-HJUVY,1,2.8
3617-XLSGQ,0,8.6
7517-LDMPS,1,19.2
7244-KXYZN,0,5.8
5226-NOZFC,1,10.5
2672-HUYVI,0,7.1
1400-WIVLL,0,15.9
7508-MYBOG,0,14.4
8148-NLEGT,0,16.4
0148-DCDOS,1,9.6
8347-GDTMP,0,7.1
9992-RRAMN,0,8.7
6746-WAUWT,1,14.0
0310-MVLET,1,6.0
0428-IKYCP,0,10.4
4550-VBOFE,0,15.2
2187-PKZAY,0,1.0
4003-OCTMP,2,12.4
6652-YFFJO,0,6.6
7225-IILWY,0,7.1
5248-RPYWW,1,15.0
7923-IYJWY,0,6.9
3170-GWYKC,0,10.7
5696-QURRL,0,1.0
7409-KIUTL,0,17.8
9830-ECLEN,0,6.3
1732-VHUBQ,0,14.8
0495-RVCBF,0,9.4
2668-TZSPS,2,14.0
7854-EDSSA,0,1.0
8869-TORSS,0,13.7
7446-SFAOA,0,15.4
9522-ZSINC,0,13.2
8234-GSZYK,1,15.0
6505-OZNPG,0,8.6
6164-HAQTX,0,2.7
0679-IDSTG,0,8.3
7765-LWVVH,0,2.6
1658-TJVOA,1,11.3
0953-LGOVU,0,11.8
2115-BFTIW,0,16.9
4692-NNQRU,0,4.5
7742-MYPGI,0,12.7
0611-DFXKO,0,8.3
7780-OTDSO,0,12.3
9619-GSATL,0,5.9
5622-UEJFI,1,8.9
9747-DDZOS,0,6.9
0674-DGMAQ,1,14.1
6203-HBZPA,0,8.5
0484-FFVBJ,0,6.0
0301-FIDRB,0,11.4
4139-JPIAM,0,2.1
2181-TIDSV,0,9.2
2761-XECQW,0,11.1
1936-CZAKF,1,10.1
9453-PATOS,0,5.7
0564-JJHGS,0,6.4
3348-CFRNX,0,7.1
4402-FTBXC,0,5.3
1428-GTBJJ,0,11.5
2931-XIQBR,0,14.8
0106-UGRDO,0,19.5
5542-TBBWB,0,5.1
1930-QPBVZ,0,7.8
2606-PKWJB,0,5.7
5322-ZSMZY,2,7.3
8059-UDZFY,0,9.4
7740-BTPUX,0,10.2
5220-AGAAX,0,2.9
0208-BPQEJ,0,12.2
9435-JMLSX,0,10.8
3352-ALMCK,0,16.3
5312-IRCFR,0,7.1
5294-IMHHT,1,4.9
8802-UNOJF,1,5.3
6313-GIDIT,0,10.2
6176-YJWAS,0,9.9
5310-NOOVA,0,1.0
4526-EXKKN,0,9.6
5311-IHLEI,0,15.0
3987-KQDDU,1,19.4
3404-JNXAX,1,1.0
5131-PONJI,0,11.9
2845-AFFTX,0,9.2
3489-VSFRD,0,9.4
3345-JHUEO,1,10.9
5815-HGGHV,1,12.3
5260-UMPWX,0,7.1
2249-YPRNG,0,13.2
7410-YTJIK,0,7.7
4626-GYCZP,0,14.6
5649-RXQTV,0,7.9
2674-MIAHT,0,13.8
2576-HXMPA,1,4.6
7587-AOVVU,1,9.7
5590-BYNII,0,10.1
6898-MDLZW,0,8.9
3237-AJGEH,0,11.6
4707-YNOQA,0,7.8
9357-UJRUN,0,15.1
1591-NFNLQ,3,13.3
8648-PFRMP,0,6.0
7663-CUXZB,0,8.3
0258-NOKBL,0,5.0
1163-VIPRI,0,11.4
2815-CPTUL,0,11.4
9348-ROUAI,0,5.9
9443-JUBUO,0,10.7
0596-BQCEQ,0,10.9
1481-ZUWZA,0,8.0
3043-TYBNO,0,12.1
4830-FAXFM,0,4.0
5906-BFOZT,0,9.1
2960-NKRSO,1,16.3
8996-ZROXE,0,9.5
5598-IKHQQ,0,5.2
0397-ZXWQF,0,11.6
5266-PFRQK,0,10.6
4674-HGNUA,0,15.7
6765-MBQNU,0,10.7
9786-IJYDL,1,11.7
1303-SRDOK,0,5.0
3769-MHZNV,0,8.9
6295-OSINB,0,15.0
3308-MHOOC,0,6.3
2309-OSFEU,0,6.7
2207-QPJED,0,9.3
4177-JPDFU,0,16.8
2239-CFOUJ,0,12.2
8046-DNVTL,0,10.3
2209-XADXF,0,11.5
6620-JDYNW,1,16.1
1891-FZYSA,0,7.2
4770-UEZOX,0,7.6
1038-RQOST,0,11.1
7613-LLQFO,1,9.6
4568-TTZRT,1,6.2
9513-DXHDA,0,7.7
2640-PMGFL,1,10.8
3801-HMYNL,0,5.8
0516-QREYC,0,13.5
9685-WKZGT,1,12.3
6022-UGGSO,0,14.5
8084-OIVBS,0,13.0
8896-BQTTI,0,8.9
3865-QBWSJ,0,12.6
3352-RICWQ,0,5.4
2160-GPFXD,1,8.3
2065-MMKGR,1,11.8
5857-TYBCJ,2,6.3
1498-NHTLT,0,15.3
4484-CGXFK,1,10.1
1402-PTHGN,0,10.4
4176-RELJR,1,13.5
6214-EDAKZ,0,11.4
5199-FPUSP,0,9.5
6377-KSLXC,0,7.2
1796-JANOW,0,12.1
0238-WHBIQ,0,10.2
8735-NBLWT,0,2.0
6651-RLGGM,0,7.6
6127-ISGTU,0,13.5
1614-JBEBI,0,10.4
8740-XLHDR,0,6.9
1208-DNHLN,1,3.8
1761-AEZZR,1,12.4
3923-CSIHK,0,19.2
5696-EXCYS,0,11.7
5795-KTGUD,0,11.7
7120-RFMVS,0,12.3
7924-GJZFI,1,19.4
4702-HDRKD,0,7.9
8512-WIWYV,0,11.4
5897-ZYEKH,0,8.8
5456-ITGIC,0,11.2
7317-GGVPB,0,10.6
1406-PUQVY,0,9.3
1322-AGOQM,0,17.5
3677-IYRBF,1,8.6
5692-FPTAH,1,9.7
9114-AAFQH,1,10.3
8715-KKTFG,2,7.2
1550-LOAHA,0,14.8
1728-BQDMA,0,11.9
0268-QKIWO,0,13.0
0876-WDUUZ,0,6.3
5117-ZSMHQ,0,4.4
5151-HQRDG,0,1.9
0960-HUWBM,1,10.3
6465-GSRCL,0,12.9
0617-FHSGK,0,5.6
0263-FJTQO,1,9.4
7319-ZNRTR,1,11.1
2858-MOFSQ,0,9.2
7503-EPSZW,0,8.6
7089-XXAYG,0,6.4
8118-LSUEL,0,9.2
8070-AAWZP,0,19.1
1666-JXLKU,0,13.7
7855-DIWPO,0,9.7
5133-POWUA,0,6.5
5652-MSDEY,2,15.6
7005-CCBKV,0,11.0
1810-BOHSY,1,7.0
1784-BXEFA,1,3.1
7351-MHQVU,1,9.8
9224-VTYID,0,8.8
9500-IWPXQ,0,13.5
5762-TJXGK,0,11.4
4504-YOULA,0,12.4
5569-IDSEY,0,12.7
4250-FDVOU,0,11.3
7284-ZZLOH,0,9.6
5277-ZLOOR,0,12.2
2141-RRYGO,0,13.9
1777-JYQPJ,0,8.9
6376-GAHQE,0,9.7
3401-URHDA,0,17.7
1599-EAHXY,0,7.9
8631-XVRZL,0,7.2
5052-PNLOS,0,11.3
3853-LYGAM,0,13.2
6979-ZNSFF,0,6.8
5751-USDBL,1,7.2
5680-LQOGP,0,13.9
2386-LAHRK,2,8.5
8189-DUKMV,1,12.8
6032-IGALN,0,7.7
9931-DCEZH,1,17.5
1898-JSNDC,1,13.3
0315-LVCRK,0,11.7
3911-RSNHI,0,11.8
2410-CIYFZ,1,12.8
4248-HCETZ,0,9.9
5505-OVWQW,0,14.9
7271-AJDTL,0,16.4
1867-TJHTS,0,6.5
0516-WJVXC,1,15.1
9174-FKWZE,0,2.7
6860-YRJZP,0,14.5
4429-WYGFR,0,13.5
2817-LVCPP,1,14.4
5038-ETMLM,0,1.0
5056-FIMPT,1,5.9
4521-WFJAI,0,5.8
6569-KTMDU,0,9.9
8809-RIHDD,1,17.0
8809-XKHMD,0,3.9
0396-YCHWO,0,12.5
0867-LDTTC,0,8.3
4822-NGOCH,0,10.1
9391-DXGGG,1,2.2
9844-FELAJ,0,10.2
2122-SZZZD,0,1.0
5307-DZCVC,0,8.5
3148-AOIQT,2,9.5
8679-JOEVF,0,9.2
8395-ETZKQ,0,8.2
6692-YQHXC,0,10.6
3889-VWBID,0,17.2
5222-JCXZT,1,12.4
9754-CLVZW,0,11.3
1432-FPAXX,1,19.6
2739-CCZMB,1,15.6
7080-TNUWP,0,6.7
0496-AHOOK,0,11.2
8336-TAVKX,0,12.4
2468-SJFLM,1,8.0
3181-VTHOE,0,14.9
7168-HDQHG,0,10.5
4803-AXVYP,0,7.8
3884-HCSWG,0,6.9
4567-AKPIA,1,9.9
5077-DXTCG,0,17.2
1142-WACZW,1,6.2
7901-HXJVA,1,10.1
5649-ANRML,1,14.8
4892-VLANZ,0,11.4
5924-IFQTT,0,7.7
7968-QUXNS,1,14.4
2919-HBCJO,1,4.4
4236-XPXAV,0,15.8
8903-WMRNW,0,9.6
2452-SNHFZ,0,14.6
3629-WEAAM,0,9.2
6029-CSMJE,0,15.1
7993-NQLJE,0,8.1
9909-DFRJA,0,6.8
9099-FTUHS,1,7.7
0581-BXBUB,0,7.4
4962-CHQPW,0,3.9
9467-ROOLM,0,11.7
3030-YZADT,0,19.8
7410-KTVFV,0,18.9
5150-ITWWB,0,10.3
2253-KPMNB,1,4.4
1345-ZUKID,0,6.0
6429-SHBCB,0,13.2
9281-OFDMF,0,9.2
2603-HVKCG,0,7.3
1834-WULEG,0,7.1
9097-ZUBYC,0,10.0
5148-ORICT,0,5.5
4893-GYUJU,0,7.5
4578-PHJYZ,0,2.1
7272-QDCKA,1,2.5
8908-SLFCJ,0,3.2
8393-DLHGA,0,13.4
9766-HGEDE,0,9.8
6968-MHOMU,2,7.3
7395-IGJOS,1,7.0
5044-XDPYX,1,6.6
1814-WFGVS,0,16.2
2834-SPCJV,1,11.8
3721-WKIIL,1,17.7
6734-CKRSM,1,12.0
1265-ZFOSD,0,7.6
6568-POCUI,0,6.1
7890-VYYWG,1,16.3
5197-LQXXH,0,8.9
9907-SWKKF,0,1.0
3457-PQBYH,0,7.2
7682-AZNDK,0,9.8
0587-DMGBH,0,9.8
5384-ZTTWP,1,6.8
3745-HRPHI,0,10.3
7636-OWBPG,0,9.3
1231-YNDEK,0,11.4
1407-DIGZV,1,11.2
6397-JNZZG,0,10.3
0570-BFQHT,0,10.2
4393-OBCRR,0,1.0
3523-QRQLL,0,9.3
8564-LDKFL,1,8.8
3696-DFHHB,1,12.6
0895-DQHEW,1,12.5
4717-GHADL,0,7.3
5501-TVMGM,0,8.9
5879-HMFFH,0,8.0
6772-WFQRD,0,11.7
3810-DVDQQ,1,6.5
6972-SNKKW,0,6.7
3694-GLTJM,0,14.8
8550-XSXUQ,0,11.9
8149-RSOUN,1,9.3
9055-MOJJJ,0,19.0
4359-INNWN,0,15.1
0585-EGDDA,1,10.2
4032-RMHCI,0,5.4
0549-CYCQN,1,5.4
3481-JHUZH,0,7.4
7250-EQKIY,0,8.9
3594-IVHJZ,2,11.2
6869-FGJJC,0,8.8
3896-ZVNET,1,4.8
8205-VSLRB,1,1.5
5960-MVTUK,0,13.2
6817-WTYHE,0,9.0
3082-VQXNH,0,14.5
4013-UBXWQ,1,1.0
4931-TRZWN,1,11.8
0750-EKNGL,0,11.7
7669-LCRSD,0,18.7
3567-PQTSO,0,9.6
5519-NPHVG,1,11.8
8043-PNYSD,1,15.3
9938-EKRGF,0,1.0
2703-AMTUL,1,11.7
0928-JMXNP,0,13.6
8173-RXAYP,0,9.1
4825-XJGDM,0,13.4
5402-HTOTQ,0,11.5
6734-JDTTV,0,8.0
7850-THJMU,0,9.4
3890-RTCMS,0,12.1
8849-GYOKR,1,8.8
3148-BLQJT,0,13.0
3717-FDJFU,1,2.2
3665-JATSN,0,7.6
7966-YOTQW,0,7.4
0461-CVKMU,0,9.7
8806-EAGWC,0,5.5
8853-TZDGH,0,8.1
7779-LGOVN,0,7.3
4324-BZCKL,0,10.7
6924-TDGMT,0,9.0
9710-ZUSHQ,0,10.2
1536-YHDOE,0,6.9
8123-QBNAZ,0,8.2
3629-ZNKXA,1,8.0
4827-LTQRJ,1,15.1
7711-YIJWC,0,10.5
5482-VXSXJ,0,6.4
7365-BVCJH,0,11.1
9620-ENEJV,1,7.2
4183-WCSEP,2,10.6
2378-YIZKA,0,5.9
5498-TXHLF,0,7.8
0689-DSXGL,0,8.3
6818-DJXAA,0,15.8
9722-UJOJR,1,8.9
0464-WJTKO,1,6.5
8902-ZEOVF,0,1.0
6778-EICRF,1,12.4
2662-NNTDK,0,3.1
4132-KALRO,0,17.6
3902-FOIGH,1,12.1
6772-KSATR,0,19.5
7112-OPOTK,0,12.7
2874-YXVVA,0,8.4
1245-HARPS,0,13.2
4210-QFJMF,0,8.8
4323-ELYYB,1,13.5
4293-ETKAP,1,10.3
6064-PUPMC,0,16.1
6504-VBLFL,1,6.4
6322-PJJDJ,1,9.6
0330-BGYZE,1,9.5
1085-LDWAM,0,9.8
7586-ZATGZ,0,6.2
7197-VOJMM,0,6.2
3318-OSATS,1,11.7
5828-AVIPD,0,7.2
1843-TLSGD,0,21.2
9626-VFRGG,0,7.7
7075-BNDVQ,1,6.9
9143-CANJF,0,1.9
7284-BUYEC,1,12.6
2041-JIJCI,0,1.0
1086-LXKFY,0,14.3
4900-MSOMT,0,4.9
2229-VWQJH,1,9.9
9194-GFVOI,0,3.6
1336-EZFZY,1,12.9
4282-MSACW,0,9.7
1403-LKLIK,2,12.6
2636-ALXXZ,0,15.7
7774-OJSXI,1,5.4
7786-WBJYI,1,13.8
0136-IFMYD,0,10.1
5144-TVGLP,1,9.2
9643-AVVWI,0,5.0
0253-ZTEOB,0,18.8
2706-QZIHY,0,14.0
6061-PQHMK,0,10.2
9885-CSMWE,1,9.9
6137-MFAJN,0,9.5
9122-UMROB,0,1.0
4232-JGKIY,0,12.5
2402-TAIRZ,0,1.0
9659-ZTWSM,1,15.9
9139-TWBAS,0,8.1
6685-GBWJZ,0,15.6
5016-ETTFF,1,6.9
3866-MDTUB,0,4.9
2195-VVRJF,1,14.9
3913-RDSJZ,0,10.2
8058-JMEQO,0,16.4
4203-QGNZA,0,10.3
5043-TRZWM,0,13.3
0697-ZMSWS,0,11.8
7657-DYEPJ,0,8.8
9494-BDNNC,0,9.0
1640-PLFMP,0,5.6
5366-OBVMR,0,8.1
8276-MQBYC,1,15.1
7644-OMVMY,0,12.8
7593-XFKDI,0,13.8
4573-JKNAE,1,7.8
0337-CNPZE,2,17.7
9817-APLHW,0,7.8
8380-MQINP,0,18.0
0840-DFEZH,0,5.8
1513-XNPPH,0,7.5
8690-ZVLCL,0,6.3
6015-VVHHE,0,11.2
1125-SNVCK,2,1.8
0384-LPITE,0,6.6
4616-EWBNJ,0,12.6
6347-DCUIK,0,8.7
1335-HQMKX,0,7.5
2545-EBUPK,0,9.8
6923-AQONU,0,8.2
2172-EJXVF,0,10.9
0897-FEGMU,0,13.2
7663-RGWBC,0,1.0
1120-BMWUB,0,10.4
9124-LHCJQ,1,8.2
4536-PLEQY,0,8.7
7029-IJEJK,0,11.4
8871-JLMHM,0,7.8
2235-ZGKPT,0,3.5
3891-PUQOD,1,12.0
5447-VYTKW,0,11.3
3623-FQBOX,1,7.7
0689-NKYLF,2,9.3
8659-HDIYE,0,5.6
3658-KIBGF,0,6.1
3474-BAFSJ,0,9.6
5519-YLDGW,0,5.2
3865-ZFZIB,0,6.2
1855-AGAWH,0,10.2
7109-CQYUZ,2,10.2
1370-GGAWX,0,12.5
4680-KUTAJ,0,16.6
5307-UVGNB,0,15.5
4946-EDSEW,2,7.2
2883-ILGWO,0,9.4
2516-VQRRV,1,10.2
7580-UGXNC,0,8.8
3642-BYHDO,0,4.3
9629-NHXFW,1,15.2
2696-RZVZW,0,13.7
5766-FTRTS,0,9.7
0396-HUJBP,0,8.8
5178-LMXOP,0,3.4
8879-ZKJOF,0,12.0
6285-FTQBF,1,6.2
8185-UPYBR,0,10.2
4585-HETAI,0,9.3
7526-BEZQB,2,7.4
1474-JUWSM,0,9.0
3530-CRZSB,0,3.2
8498-XXGWA,1,11.7
9617-INGJY,0,7.9
0621-TSSMU,2,8.9
7234-KMNRQ,0,9.6
7636-PEPNS,0,15.8
4683-WYDOU,1,8.1
9052-DHNKM,1,12.6
6794-HKIAJ,0,3.8
5578-NKCXI,0,5.5
1642-HMARX,0,8.1
3096-WPXBT,0,15.3
8434-PNQZX,0,23.0
5950-AAAGJ,0,11.7
4299-OPXEJ,0,7.4
4951-UKAAQ,1,3.4
9618-LFJRU,1,5.9
6693-DJWTY,1,14.3
0744-GKNGE,0,5.0
6447-EGDIV,2,11.4
1167-OYZJF,1,4.7
2108-YKQTY,0,10.4
4806-DXQCE,0,9.9
4918-QLLIW,0,5.2
7056-IMHCC,0,8.7
4854-SSLTN,0,10.6
5294-DMSFH,2,8.8
4837-PZTIC,1,22.2
1625-JAIIY,0,13.5
0603-OLQDC,0,13.4
3272-VUHPV,0,1.6
4176-FXYBO,0,16.2
1063-DHQJF,1,14.6
8663-UPDGF,0,5.9
6719-FGEDO,0,9.5
1837-YQUCE,0,8.6
2947-DOMLJ,0,8.0
4112-LUEIZ,0,12.1
0369-ZGOVK,0,11.8
4510-HIMLV,0,16.2
9919-KNPOO,1,15.1
8749-JMNKX,1,8.2
7872-BAAZR,0,13.2
9391-LMANN,1,8.5
2430-USGXP,0,10.1
8174-TBVCF,0,15.4
1698-XFZCI,0,14.8
1877-HKBQX,1,10.5
4450-DLLMH,1,3.7
0428-AXXLJ,1,5.8
2746-DIJLO,0,14.0
5955-ERIHD,2,13.3
0917-EZOLA,0,10.1
3508-VLHCZ,0,10.5
4086-ATNFV,0,1.0
0468-YRPXN,0,12.0
5996-NRVXR,1,7.4
3739-YBWAB,0,12.9
7047-FWEYA,0,11.8
2000-MPKCA,0,9.6
9762-YAQAA,0,3.3
5949-EBSQK,0,6.6
5473-KHBPS,0,8.3
0100-DUVFC,0,10.6
5397-TUPSH,0,8.6
8950-MTZNV,0,6.6
0326-VDYXE,0,11.3
6773-LQTVT,0,15.0
7274-RTAPZ,0,7.8
0436-TWFFZ,0,10.3
8566-YPRGL,1,10.9
0311-UNPFF,0,14.4
6609-MXJHJ,0,14.1
2669-OIDSD,1,9.8
8400-WZICQ,0,7.0
3834-XUIFC,1,10.9
9576-SYUHJ,0,12.3
0410-IPFTY,0,6.5
2831-EBWRN,0,7.4
9430-NKQLY,0,11.9
8414-MYSHR,0,13.8
0247-SLUJI,0,5.4
9402-ORRAH,1,13.3
6483-OATDN,0,10.5
1293-HHSHJ,0,10.6
4840-ORQXB,1,9.4
7599-FKVXZ,1,15.3
3982-DQLUS,1,5.4
8610-ZIKJJ,0,8.7
3756-VNWDH,1,15.5
7801-KICAO,0,7.0
7673-LPRNY,0,20.4
8229-TNIQA,0,9.2
6060-QBMGV,0,14.4
7339-POGZN,0,9.1
2828-SLQPF,1,5.5
4465-VDKIQ,1,6.9
2921-XWDJH,0,5.2
6221-AVQYL,1,5.0
2558-BUOZZ,1,10.0
9257-AZMTZ,0,13.4
0003-MKNFE,0,3.9
0975-UYDTX,0,8.6
7743-EXURX,0,14.7
4682-BLBUC,1,10.4
0975-VOOVL,0,5.0
5968-VXZLG,0,16.0
5569-KGJHX,2,10.5
4988-IQIGL,0,10.6
5201-FRKKS,0,16.1
9799-CAYJJ,0,14.5
7730-IUTDZ,0,8.0
0426-TIRNE,0,9.4
5443-SCMKX,0,6.1
8295-KMENE,1,11.5
6738-ISCBM,0,9.7
9821-BESNZ,0,17.7
3678-MNGZX,0,12.8
1335-NTIUC,0,13.4
2916-BQZLN,1,8.8
4558-CGYCZ,0,11.0
2368-GAKKQ,0,8.8
8710-YGLWG,3,13.7
3199-XGZCY,0,10.4
3785-KTYSH,0,9.7
6814-ZPWFQ,0,6.9
4063-EIKNQ,0,12.4
6993-YCOBK,0,12.3
5206-HPJKM,0,11.8
7587-RZNME,0,11.7
0748-RDGGM,0,16.6
8393-JMVMB,0,7.9
5019-GQVCR,0,11.6
6036-TTFYU,0,5.5
2550-AEVRU,0,6.9
0969-RGKCU,0,8.1
0378-CJKPV,0,9.3
4706-AXVKM,1,9.8
5889-JTMUL,0,8.0
9026-RNUJS,1,14.8
3746-EUBYR,0,8.7
2332-EFBJY,0,7.5
2880-FPNAE,0,14.4
1703-MGIAB,0,9.1
4311-QTTAI,2,7.2
9474-PHLYD,1,10.6
4318-RAJVY,2,12.8
2165-VOEGB,0,8.8
3612-YUNGG,0,8.0
2254-DLXRI,0,5.7
5062-CJJKH,0,12.0
9028-LIHRP,0,15.2
2219-MVUSO,1,9.2
1053-MXTTK,0,10.3
1530-ZTDOZ,1,6.6
1301-LOPVR,0,16.6
0853-TWRVK,0,16.2
8914-RBTSB,1,7.9
6212-ATMLK,0,11.2
8200-LGKSR,1,10.0
1568-BEKZM,0,6.5
0670-ANMUU,1,12.7
6897-RWMUB,0,12.4
0963-ZBDRN,0,15.2
7594-RQHXR,0,8.6
6999-CHVCF,1,4.3
6134-KWTBV,0,15.7
1077-HUUJM,0,9.4
6331-EWIEB,2,18.3
0895-LNKRC,0,8.1
2045-BMBTJ,0,9.2
8417-GSODA,0,10.1
5171-EPLKN,0,12.9
4452-QIIEB,0,8.1
5998-VVEJY,0,12.9
1624-NALOJ,1,14.8
6741-EGCBI,0,6.5
7820-ZYGNY,0,9.0
4317-VTEOA,0,14.5
9677-AVKED,0,8.2
1670-SVOWZ,0,8.7
2227-JRSJX,1,7.1
9847-HNVGP,1,8.5
6696-YDAYZ,1,12.3
8980-WQFWL,0,8.1
1730-ZMAME,0,14.8
6506-EYCNH,1,5.0
4634-JLRJT,0,12.7
9501-UKKNL,0,7.1
2560-QTSBS,0,11.6
7541-YLXCL,0,12.0
4795-WRNVT,0,7.3
6080-TCMYC,0,12.0
0260-ZDLGK,0,13.0
7860-UXCRM,0,5.3
6357-JJPQT,0,2.5
2292-XQWSV,0,16.7
9552-TGUZV,0,19.6
5913-INRQV,0,12.3
8722-NGNBH,0,7.9
6210-KBBPI,0,12.1
9643-YBLUR,0,6.2
8734-FNWVH,0,15.1
9447-YPTBX,0,8.4
0133-BMFZO,0,7.1
6128-CZOMY,2,7.3
9540-JYROE,0,7.8
9026-LHEVG,0,6.5
2260-USTRB,1,7.9
3656-TKRVZ,2,9.3
7011-CVEUC,1,12.4
6185-TASNN,0,11.4
7925-PNRGI,0,1.2
8623-TMRBY,2,7.0
1552-CZCLL,0,12.2
3038-PQIUY,0,12.3
1501-SGHBW,0,13.5
9313-CDOGY,0,6.9
8148-BPLZQ,1,6.2
2623-DRYAM,0,10.0
9987-LUTYD,0,9.4
3208-YPIOE,0,16.5
4488-KQFDT,0,7.9
2612-RANWT,0,16.5
5693-PIPCS,0,9.2
0491-KAPQG,2,15.3
1925-LFCZZ,0,3.8
8039-EQPIM,1,9.5
6900-PXRMS,0,7.3
8707-RMEZH,0,5.2
3346-BRMIS,0,5.6
3209-ZPKFI,0,7.6
6479-VDGRK,0,7.1
9373-WSLOY,1,2.7
2933-FILNV,0,12.9
3569-JFODW,0,9.9
9819-FBNSV,0,5.9
9544-PYPSJ,2,8.9
1591-XWLGB,0,14.3
0396-UKGAI,0,6.0
3243-ZHOHY,0,9.8
5186-EJEGL,0,8.6
7527-QNRUS,0,1.0
9986-BONCE,0,5.0
2722-JMONI,0,9.3
2203-GHNWN,0,8.4
3878-AVSOQ,0,7.0
3258-SYSWS,0,10.5
5296-PSYVW,2,7.0
6319-QSUSR,1,12.4
4083-EUGRJ,0,4.6
7579-OOPEC,0,9.3
0512-FLFDW,1,12.6
1771-OADNZ,0,4.5
0487-CRLZF,0,13.5
2107-FBPTK,0,10.7
9451-WLYRI,2,10.5
8219-VYBVI,0,9.3
1991-VOPLL,1,4.4
9738-QLWTP,1,10.5
1016-DJTSV,0,12.5
9419-IPPBE,2,12.6
0174-QRVVY,0,13.5
5699-BNCAS,0,4.5
2900-PHPLN,0,5.6
0612-RTZZA,1,7.9
8106-GWQOK,0,8.9
8751-EDEKA,0,6.8
6878-GGDWG,0,7.7
4039-PIMHX,0,9.1
8450-LUGUK,0,8.0
3604-WLABM,0,9.1
0795-GMVQO,0,15.3
2259-OUUSZ,1,4.0
1142-IHLOO,1,11.5
6410-LEFEN,0,9.0
4633-MKHYU,1,12.9
6257-RJOHI,2,14.9
1545-JFUML,0,18.6
3194-ORPIK,0,10.2
7826-VVKWT,0,5.7
1353-GHZOS,0,5.3
2587-EKXTS,1,16.3
5442-BXVND,0,8.8
8816-VXNZD,0,12.7
9378-FXTIZ,0,6.4
1723-HKXJQ,0,8.2
7825-GKXMW,0,13.2
9753-OYLBX,0,10.7
2364-UFROM,1,3.8
6656-JWRQX,0,3.1
6473-ULUHT,1,9.3
1240-KNSEZ,1,9.4
0836-SEYLU,1,7.9
4433-JCGCG,0,9.6
3716-BDVDB,0,12.8
7688-AWMDX,0,11.3
2842-BCQGE,0,10.6
7244-QWYHG,0,7.7
5899-MQZZL,1,5.5
6849-OYAMU,0,11.7
5312-UXESG,0,9.6
9488-HGMJH,0,8.7
6038-GCYEC,0,7.7
2150-WLKUW,1,6.8
7159-FVYPK,0,7.8
7032-LMBHI,1,8.5
1150-WFARN,1,16.7
6088-BXMRG,2,11.7
3144-AUDBS,0,7.7
4821-SJHJV,0,17.5
7346-MEDWM,0,9.8
1137-DGOWI,0,10.5
5616-PRTNT,0,13.5
3812-LRZIR,0,14.2
4818-QIUFN,1,9.8
9483-GCPWE,0,21.7
4227-OJHAL,0,5.0
9220-CXRSC,0,11.4
