user_id,failed_payments_90d
6278-FEPBZ,0
4280-DLSHD,0
1508-DFXCU,0
8614-VGMMV,0
7868-BGSZA,0
2800-QQUSO,0
2930-UOTMB,0
7973-DZRKH,1
5914-DVBWJ,0
7698-YFGEZ,0
2533-QVMSK,0
9773-PEQBZ,0
8644-XLFBW,0
0650-BWOZN,0
8625-AZYZY,1
7785-RDVIG,1
9602-WCXPI,0
2903-YYTBW,1
3620-MWJNE,0
8573-JGCZW,0
6837-HAEVO,0
6701-YVNQG,0
9306-CPCBC,1
4304-XUMGI,0
9504-YAZWB,0
8819-ZBYNA,0
6174-NRBTZ,0
9481-IEBZY,0
1833-VGRUM,0
6137-NICCO,0
9065-ZCPQX,0
6402-EJMWF,0
3620-EHIMZ,0
3213-VVOLG,0
6870-ECSHE,1
8747-UDCOI,0
8374-XGEJJ,0
2656-TABEH,1
6946-LMSQS,1
4626-OZDTJ,0
9169-BSVIN,0
2325-ZUSFD,0
8194-PEEBY,0
6872-HXFNF,0
3932-CMDTD,0
7714-YXSMB,0
8387-UGUSU,0
1080-BWSYE,1
4039-HEUNW,0
1194-HVAIF,0
0812-WUPTB,0
3594-UVONA,0
0004-TLHLJ,1
1767-TGTKO,1
8439-LTUGF,0
8805-JNRAZ,0
5089-IFSDP,1
6418-HNFED,0
0206-OYVOC,1
7291-CDTMJ,1
7128-GGCNO,0
0237-YFUTL,0
7691-KGKGP,0
6710-HSJRD,0
3675-EQOZA,0
0840-DCNZE,0
1732-FEKLD,0
9862-KJTYK,0
0479-HMSWA,0
5854-KSRBJ,0
0365-BZUWY,0
4817-VYYWS,0
5701-SVCWR,1
3129-AAQOU,0
4922-CVPDX,0
1396-QWFBJ,0
1357-BIJKI,1
1099-BTKWT,1
5299-SJCZT,0
2018-PZKMU,0
7340-KEFQE,0
4570-QHXHL,0
2403-BCASL,0
7392-YYPYJ,0
2898-LSJGD,0
2223-GDSHL,0
7359-PTSXY,0
9470-RTWDV,1
2176-OSJUV,1
9348-YVOMK,0
8104-OSKWT,0
4521-YEEHE,0
4090-KPJIP,0
3786-WOVKF,0
4503-BDXBD,0
6086-ESGRL,0
2592-HODOV,0
3886-CERTZ,0
7995-ZHHNZ,0
3824-RHKVR,0
5816-SCGFC,1
5989-AXPUC,0
4979-HPRFL,0
8590-OHDIW,0
8015-IHCGW,0
2332-TODQS,0
9278-VZKCD,1
8008-OTEZX,0
2773-OVBPK,0
5999-LCXAO,1
5206-XZZQI,0
4803-LBYPN,0
5759-RCVCB,0
6372-RFVNS,0
2139-FQHLM,1
8261-GWDBQ,0
1093-YSWCA,0
8938-UMKPI,0
0991-BRRFB,0
3882-IYOIJ,0
8749-TZYEC,3
1755-FZQEC,0
3115-JPJDD,0
5600-KTXFM,0
3871-IKPYH,0
6319-IEJWJ,0
9025-AOMKI,0
6339-TBELP,0
7964-YESJC,0
6173-GOLSU,0
5275-SQEIZ,0
7716-YTYHG,0
9938-ZREHM,1
7950-XWOVN,0
4390-KYULV,0
4647-MUZON,0
9702-AIUJO,0
8849-PRIQJ,0
8851-RAGOV,0
1304-NECVQ,0
5396-IZEPB,0
1729-VLAZJ,0
8285-ABVLB,1
0701-TJSEF,0
5712-VBOXD,0
6629-LADHQ,0
8945-GRKHX,0
1559-DTODC,0
4797-MIWUM,0
6959-UWKHF,0
8720-RQSBJ,0
4537-CIBHB,1
3815-SLMEF,0
5154-VEKBL,0
4324-AHJKS,0
4355-CVPVS,0
4495-LHSSK,0
5655-JSMZM,1
5915-ANOEI,0
9861-PDSZP,0
4505-EXZHB,0
7225-CBZPL,0
6704-UTUKK,0
4587-VVTOX,1
2019-HDCZY,0
4652-NNHNY,1
8788-DOXSU,0
7404-JLKQG,0
7421-ZLUPA,0
8972-HJWNV,1
3274-NSDWE,0
2632-IVXVF,0
3692-JHONH,0
8915-NNTRC,0
5914-GXMDA,0
7463-IFMQU,0
2920-RNCEZ,0
2541-YGPKE,0
8515-OCTJS,0
5382-TEMLV,1
3441-CGZJH,0
9592-ERDKV,0
2860-RANUS,0
5261-QSHQM,0
4778-IZARL,0
0432-CAJZV,0
7008-LZVOZ,0
8868-WOZGU,0
1200-TUZHR,0
9365-CSLBQ,0
1334-FJSVR,0
5884-FBCTL,0
7130-CTCUS,0
6242-FEGFD,1
7625-XCQRH,0
6194-HBGQN,0
7634-WSWDB,0
6986-IXNDM,0
1731-TVIUK,0
2987-BJXIK,0
9769-TSBZE,0
0406-BPDVR,0
0618-XWMSS,1
1395-WSWXR,0
6023-GSSXW,0
6752-APNJL,0
5276-KQWHG,0
0420-HLGXF,0
7446-KQISO,0
9823-EALYC,0
0582-AVCLN,0
5803-NQJZO,1
2565-JSLRY,0
2607-DHDAK,0
1073-XXCZD,0
0743-HRVFF,0
4006-HKYHO,0
3727-JEZTU,1
8143-ETQTI,0
6689-KXGBO,3
9667-TKTVZ,0
3657-COGMW,0
8570-KLJYJ,0
7754-IXRMC,0
9473-CBZOP,0
2969-WGHQO,0
6615-NGGZJ,0
4334-HOWRP,0
4255-DDUOU,1
5863-OOKCL,0
1686-STUHN,0
1329-VHWNP,0
2984-MIIZL,0
0266-GMEAO,1
5590-YRFJT,0
5574-NXZIU,0
0019-GFNTW,0
4256-ZWTZI,0
8309-PPCED,1
4098-NAUKP,0
5196-WPYOW,0
4608-LCIMN,0
1485-YDHMM,0
4054-CUMIA,0
0603-TPMIB,0
2525-GVKQU,0
8161-QYMTT,0
9581-GVBXT,1
5862-BRIXZ,1
5404-GGUKR,0
3308-JSGML,0
2126-GSEGL,0
3677-TNKIO,0
0440-QEXBZ,0
2434-EEVDB,0
6762-QVYJO,0
6199-IWKGC,0
2675-DHUTR,0
8152-VETUR,1
9667-EQRXU,0
7446-YPODE,1
9522-BNTHX,0
4676-WLUHT,0
3329-WDIOK,0
7980-MHFLQ,0
2873-ZLIWT,0
3415-TAILE,0
0757-WCUUZ,0
1629-DQQVB,0
1915-IOFGU,0
3045-XETSH,0
0374-AACSZ,0
7239-HZZCX,0
4872-VXRIL,0
9140-CZQZZ,1
3423-HHXAO,0
9938-TKDGL,0
0531-ZZJWQ,0
6537-QLGEX,0
2688-BHGOG,1
7683-CBDKJ,1
0946-CLJTI,0
3160-TYXLT,0
1325-USMEC,0
0916-QOFDP,1
0628-CNQRM,1
5606-AMZBO,0
6199-IPCAO,2
7665-TOALD,2
0112-QWPNC,0
0324-BRPCJ,0
2777-PHDEI,0
5640-CAXOA,0
2235-EZAIK,1
3847-BAERP,0
1196-AMORA,0
4282-YMKNA,0
1453-RZFON,0
8263-OKETD,0
0670-KDOMA,0
2476-YGEFM,0
8687-BAFGU,0
0641-EVBOJ,0
0829-XXPLX,0
9974-JFBHQ,0
5356-RHIPP,0
6624-JDRDS,0
0608-JDVEC,0
9780-FKVVF,2
1919-RTPQD,0
5214-NLTIT,0
3345-PBBFH,0
5055-BRMNE,0
9189-JWSHV,0
2190-PHBHR,0
2650-GYRYL,0
0746-JTRFU,0
5208-FVQKB,0
7184-LRUUR,0
6627-CFOSN,0
3982-JGSFD,1
1574-DYCWE,0
7247-XOZPB,1
2466-FCCPT,1
6211-WWLTF,1
4826-TZEVA,1
6016-NXBNJ,0
9138-EFSMO,0
0576-WNXXC,0
4632-XJMEX,1
8910-LEDAG,0
3452-GWUIN,0
2716-GFZOR,0
3724-UCSHY,0
8626-XHBIE,0
4628-CTTLA,0
3192-LNKRK,0
4439-YRNVD,0
2876-VBBBL,0
6834-NXDCA,0
2208-UGTGR,0
3005-TYFRD,1
8670-MEFCP,0
3079-BCHLN,0
7777-UNYHB,1
5597-GLBUC,0
7278-CKDNC,0
2748-MYRVK,1
8450-UYIBU,0
2969-VAPYH,0
4822-YCXMX,0
7181-OQCUT,1
8474-UMLNT,0
9821-POOTN,0
3836-FZSDJ,0
9142-XMYJH,0
6559-ILWKJ,0
0187-QSXOE,0
7733-UDMTP,0
2649-HWLYB,0
5214-CHIWJ,1
4229-CZMLL,0
6904-JLBGY,0
2465-BLLEU,0
1685-VAYJF,0
8874-EJNSR,0
6917-YACBP,1
5049-MUBWG,0
4223-WOZCM,1
0769-MURVM,0
9253-VIFJQ,0
7030-FZTFM,1
9741-YLNTD,0
5917-RYRMG,0
5120-ZBLAI,1
1194-BHJYC,0
3663-MITLP,1
0906-QVPMS,0
9025-ZRPVR,0
1905-OEILC,0
7858-GTZSP,0
3285-UCQVC,0
6248-BSHKG,1
4685-TFLLS,1
3470-BTGQO,0
1209-VFFOC,1
8224-DWCKX,0
5482-PLVPE,0
4553-DVPZG,0
4902-OHLSK,0
6917-IAYHD,0
0495-ZBNGW,0
8620-RJPZN,1
7572-KPVKK,0
2642-MAWLJ,0
2357-COQEK,0
7103-ZGVNT,0
3737-GCSPV,1
2027-WKXMW,0
7137-NAXML,0
2428-ZMCTB,0
2961-VNFKL,0
1768-HNVGJ,1
6963-KQYQB,0
5934-RMPOV,0
1207-BLKSA,0
4088-YLDSU,0
8316-BBQAY,0
1166-PQLGG,1
3146-JTQHR,1
4291-YZODP,0
4395-PZMSN,0
6427-FEFIG,1
0017-IUDMW,0
8706-HRADD,0
9955-QOPOY,1
4385-ZKVNW,0
5446-DKWYW,0
2034-CGRHZ,0
5797-APWZC,0
3683-QKIUE,0
4228-ZGYUW,0
9031-ZVQPT,0
2990-IAJSV,0
8107-KNCIM,0
9027-YFHQJ,0
5176-LDKUH,0
4644-OBGFZ,0
7926-IJOOU,0
6480-YAGIY,0
4029-HPFVY,0
7602-DBTOU,0
5345-BMKWB,0
3519-ZKXGG,1
5457-COLHT,0
6416-TVAIH,0
5451-YHYPW,0
5108-ADXWO,0
7998-WNZEM,0
3066-RRJIO,0
4664-NJCMS,0
0307-BCOPK,0
7629-WFGLW,0
2542-HYGIQ,0
6715-OFDBP,0
5016-LIPDW,1
6481-LXPWL,0
1567-DSCIC,0
2150-UWTFY,0
6124-ACRHJ,2
9362-MWODR,0
9975-GPKZU,1
9625-RZFUK,0
5153-LXKDT,0
5161-UBZXI,1
1020-JPQOW,0
7919-ZODZZ,0
0565-JUPYD,0
6867-ACCZI,0
5939-XAIXZ,0
9054-FOWNV,0
2683-BPJSO,0
2157-MXBJS,0
8207-VVMYB,1
9732-EQMWY,0
9360-AHGNL,0
1087-UDSIH,0
5269-NRGDP,0
6195-MELTI,0
5485-WUYWF,0
2121-JAFOM,0
8818-DOPVL,1
2632-UCGVD,0
5445-PZWGX,0
1227-UDMZR,0
5198-HQAEN,0
9170-CCKOU,0
2167-FQSTQ,0
2819-GWENI,0
1043-YCUTE,0
3814-MLAXC,0
3572-UUHRS,0
2692-PFYTJ,0
1226-UDFZR,1
5955-EPOAZ,0
6821-JPCDC,0
8815-LMFLX,0
9135-HSWOC,0
8582-KRHPJ,1
5811-IWXYM,0
7044-YAACC,0
8189-XRIKE,0
1506-YJTYT,0
4123-DVHPH,0
6425-YQLLO,2
5442-UTCVD,0
2228-BZDEE,0
7734-DBOAI,1
2789-CZANW,0
2091-RFFBA,0
2114-MGINA,0
7596-LDUXP,0
3740-RLMVT,0
4489-SNOJF,0
2192-OZITF,0
5651-CPDND,0
2186-QZEYA,1
1131-ALZWV,0
7729-XBTWX,1
9134-WYRVP,0
3284-SVCRO,0
9732-OUYRN,0
0559-CKHUS,0
2931-SVLTV,0
6899-PPEEA,0
7504-UWHNB,0
2582-FFFZR,0
8908-NMQTX,0
2187-LZGPL,1
1431-AIDJQ,0
6288-LBEAR,0
4597-NUCQV,0
9019-QVLZD,0
8413-YNHNV,1
5808-TOTXO,1
4369-NYSCF,0
6333-YDVLT,1
5324-KTGCG,0
5599-HVLTW,1
7394-LWLYN,1
3707-LRWZD,0
6873-UDNLD,0
2700-LUEVA,0
1455-ESIQH,0
0958-YHXGP,1
1101-SSWAG,1
2979-SXESE,0
4013-TLDHQ,0
5743-KHMNA,1
4194-FJARJ,0
5325-UWTWJ,2
3969-GYXEL,0
9208-OLGAQ,0
3244-CQPHU,0
2674-MLXMN,0
9708-HPXWZ,1
6992-TKNYO,0
4468-YDOVK,1
3754-DXMRT,0
5792-JALQC,0
7130-VTEWQ,1
2200-DSAAL,0
4302-ZYFEL,0
9351-LZYGF,0
4366-CTOUZ,0
6121-VZNQB,0
7903-CMPEY,0
1518-OMDIK,0
6671-NGWON,0
0595-ITUDF,0
6996-KNSML,0
1955-IBMMB,0
0096-BXERS,0
3806-YAZOV,1
7998-ZLXWN,0
6253-WRFHY,0
9133-AYJZG,0
2675-OTVVJ,1
8680-CGLTP,0
8430-TWCBX,0
5018-GWURO,0
6741-QRLUP,1
4737-HOBAX,1
0537-QYZZN,1
3340-QBBFM,0
1704-NRWYE,1
2592-SEIFQ,1
8200-KLNYW,0
3372-CDXFJ,1
4781-ZXYGU,0
7632-YUTXB,0
2718-YSKCS,0
9896-UYMIE,1
0853-NWIFK,0
8212-CRQXP,0
6980-CDGFC,0
7691-XVTZH,0
2520-SGTTA,1
7481-ATQQS,0
2277-VWCNI,0
1088-CNNKB,0
8642-GVWRF,0
1930-BZLHI,0
3400-ESFUW,0
5868-YTYKS,2
3525-DVKFN,0
1482-OXZSY,1
0377-JBKKT,0
5778-BVOFB,0
3373-YZZYM,1
2057-ZBLPD,0
0228-MAUWC,0
5502-RLUYV,0
0023-HGHWL,0
7663-YJHSN,1
4915-BFSXL,1
3086-RUCRN,0
5215-LNLDJ,0
7576-JMYWV,0
9039-RBEEE,0
0257-KXZGU,1
1307-ATKGB,0
8417-FMLZI,0
3714-XPXBW,1
1850-AKQEP,0
2824-DXNKN,0
5227-JSCFE,1
0848-ZGQIJ,0
3621-CHYVB,0
8042-RNLKO,0
1792-UXAFY,0
5372-FBKBN,0
0420-TXVSG,0
6217-TOWGS,1
0515-YPMCW,0
0378-XSZPU,1
1045-LTCYT,1
1544-JJMYL,1
4636-JGAAI,0
6874-SGLHU,0
5951-AOFIH,0
4729-XKASR,0
3059-NGMXB,1
8652-YHIYU,0
5278-PNYOX,1
5449-FIBXJ,0
3486-HOOGQ,1
5061-PBXFW,2
8630-FJLIB,0
3891-NLXJB,0
4749-OJKQU,1
0577-WHMEV,0
5453-AXEPF,0
3639-XJHKQ,0
3716-LRGXK,0
2263-SFSQZ,1
9950-MTGYX,0
3397-AVTKU,0
4825-FUREZ,1
9837-BMCLM,1
2672-OJQZP,0
0137-UDEUO,0
3134-DSHVC,0
6161-UUUTA,0
7821-DPRQE,1
6543-XRMYR,0
2001-EWBQU,0
4925-LMHOK,0
1608-GMEWB,1
6695-AMZUF,0
1455-UGQVH,0
8410-BGQXN,0
8280-MQRQN,0
1619-YWUBB,0
7611-YKYTC,0
2037-SGXHH,0
3178-FESZO,0
0365-GXEZS,0
0082-OQIQY,0
6087-MVHJH,0
4603-JANFB,0
3018-TFTSU,0
3606-SBKRY,0
4806-KEXQR,0
0667-NSRGI,2
7083-YNSKY,0
6893-ODYYE,0
8242-JSVBO,0
2479-BRAMR,0
9541-ZPSEA,0
2665-NPTGL,0
1139-WUOAH,0
4693-VWVBO,0
7434-SHXLS,0
6937-GCDGQ,0
0988-JRWWP,0
5075-JSDKI,0
7908-QCBCA,1
8644-XYTSV,0
6711-FLDFB,1
3873-WOSBC,0
7465-ZZRVX,2
7975-JMZNT,0
7251-XFOIL,0
4116-IQRFR,1
3714-JTVOV,1
8259-DZLIZ,0
0442-ZXKVS,0
7853-WNZSY,0
3120-FAZKD,0
8606-OEGQZ,0
0225-ZORZP,0
4702-IOQDC,0
9489-JMTTN,0
0575-CUQOV,0
0967-BMLBD,0
6178-KFNHS,0
2830-LEWOA,1
5006-MXVRN,1
1264-BYWMS,0
9658-WYUFB,0
8327-WKMIE,0
6917-FIJHC,0
5329-KRDTM,0
7797-EJMDP,1
3530-VWVGU,0
2013-SGDXK,0
6368-NWMCE,1
3633-CDBUW,0
0707-HOVVN,0
8580-QVLOC,0
3956-MGXOG,0
9274-UARKJ,0
4077-HWUYD,0
2012-NWRPA,0
8808-ELEHO,0
0103-CSITQ,0
3506-LCJDC,0
8671-KKKOS,0
7305-ZWMAJ,0
9518-XXBXE,1
3934-HXCFZ,0
6578-KRMAW,0
4860-IJUDE,0
7666-WKRON,1
9688-YGXVR,0
0423-UDIJQ,0
1945-XISKS,1
4910-AQFFX,1
2154-KVJFF,0
5360-LJCNJ,0
2607-FBDFF,1
9647-ERGBE,0
3428-XZMAZ,1
1100-DDVRV,0
0378-TOVMS,1
4355-HBJHH,0
6728-WYQBC,0
9058-CBREO,0
9029-FEGVJ,1
7216-KAOID,1
0318-QUUOB,0
6145-NNPNO,0
5520-FVEWJ,0
5339-TJFEK,0
5572-ZDXHY,0
2074-GUHPQ,1
4625-XMOYM,0
5827-MWCZK,1
1385-TQOZW,1
5914-XRFQB,0
4329-YPDDQ,0
4804-NCPET,0
3750-CKVKH,0
5944-UGLLK,0
8063-GBATB,0
7787-BNTZM,1
2252-ISRNH,0
9415-TPKRV,0
5322-TEUJK,0
4547-KQRTM,0
4877-EVATK,0
1866-DIOQZ,2
8375-KVTHK,0
2697-NQBPF,0
3709-OIJEA,0
7639-SUPCW,0
1386-ZIKUV,0
0599-XNYDO,0
6377-WHAOX,0
6855-VLGOS,0
8999-XXGNS,0
8746-OQQRW,0
3181-MIZBN,0
0471-ARVMX,1
7766-CLTIC,0
5650-YLIBA,0
0825-CPPQH,0
9084-OAYKL,1
6122-LJADA,0
2400-XIWIO,0
7524-VRLPL,0
1069-XAIEM,0
7569-NMZYQ,0
5201-USSQZ,0
2105-PHWON,0
1494-EJZDW,2
4884-TVUQF,0
8003-EWNDZ,0
1897-RCFUM,0
9256-JTBNZ,0
4658-HCOHW,0
2211-RMNHO,1
2432-TFSMK,0
3440-JPSCL,0
4929-ROART,0
1834-ABKHQ,0
1741-WTPON,0
3932-IJWDZ,1
1240-HCBOH,0
3594-KADLU,1
8065-BVEPF,0
3796-ENZGF,0
1734-ZMNTZ,0
2853-CWQFQ,1
0813-TAXXS,0
2519-TWKFS,0
2889-FPWRM,0
0626-QXNGV,0
6723-CEGQI,0
6987-XQSJT,0
4732-RRJZC,0
9499-XPZXM,0
4338-EYCER,0
3007-FDPEA,0
6350-XFYGW,0
4290-BSXUX,0
8513-OLYGY,0
0311-QYWSS,0
8705-DWKTI,1
8755-IWJHN,0
0325-XBFAC,0
4480-QQRHC,0
0929-PECLO,1
3680-CTHUH,1
1202-KKGFU,0
6112-KTHFQ,0
1852-XEMDW,0
2462-XIIJB,0
4760-XOHVN,0
1820-DJFPH,0
9426-SXNHE,0
9068-FHQHD,1
1269-FOYWN,1
9470-YFUYI,0
7817-BOQPW,0
7402-EYFXX,0
1853-UDXBW,0
9895-VFOXH,0
5458-CQJTA,0
1230-QAJDW,1
5701-ZIKJE,0
5219-YIPTK,1
5032-MIYKT,1
7396-VJUZB,0
9717-QEBGU,0
5172-RKOCB,0
6509-TSGWN,0
3540-RZJYU,0
3178-CIFOT,0
2091-MJTFX,0
4530-NDRKU,0
5985-TBABQ,0
9800-ONTFE,0
6743-HHQPF,0
8455-HIRAQ,0
6616-AALSR,0
0883-EIBTI,0
9415-ZNBSX,0
4018-KJYUY,0
0722-TROQR,0
7571-YXDAD,0
3884-UEBXB,1
8780-RSYYU,0
5537-UXXVS,1
1791-PQHBB,0
8701-DGLVH,0
8741-LQOBK,0
3393-FMZPV,0
8082-GHXOP,0
6402-ZFPPI,0
0980-FEXWF,0
7486-KSRVI,0
3011-WQKSZ,0
8443-WVPSS,0
3006-XIMLN,0
8218-FFJDS,0
1986-PHGZF,0
9965-YOKZB,0
0504-HHAPI,0
9360-OMDZZ,0
6305-YLBMM,1
0345-XMMUG,0
8024-XNAFQ,1
3647-GMGDH,0
2988-GBIVW,1
2832-SCUCO,1
7036-ZZKBD,0
3791-LGQCY,0
0265-PSUAE,0
0463-TXOAK,0
0594-UFTUL,1
9509-MPYOD,0
9128-CPXKI,0
0129-KPTWJ,0
8166-ZZTFS,0
5855-EIBDE,0
5365-LLFYV,0
5956-YHHRX,1
6008-NAIXK,1
2956-GGUCQ,1
1928-BXYIV,0
5760-FXFVO,0
6595-COKXZ,1
0961-ZWLVI,0
5181-OABFK,0
4007-NHVHI,1
7816-VGHTO,2
5871-DGTXZ,0
7550-WIQVA,0
7544-ZVIKX,1
0016-QLJIS,0
7508-DQAKK,0
5176-OLSKT,1
9356-AXGMP,0
3556-BVQGL,0
0362-ZBZWJ,0
8979-CAMGB,0
4211-MMAZN,0
7581-EBBOU,0
4274-OWWYO,0
5073-RZGBK,0
1541-ETJZO,0
2192-CKRLV,0
3154-HMWUU,1
6119-SPUDB,0
6522-OIQSX,0
7813-ZGGAW,1
8748-HFWBO,0
1052-QJIBV,0
1319-YLZJG,0
4106-HADHQ,1
0723-FDLAY,0
3050-RLLXC,0
9298-WGMRW,0
2369-UAPKZ,0
3088-LHEFH,0
2778-OCLGR,0
6583-KQJLK,0
8544-JNBOX,1
6681-ZSEXG,0
6139-ZZRBQ,0
6116-RFVHN,1
0637-KVDLV,1
8884-FEEWR,0
3125-RAHBV,0
6633-MPWBS,0
0373-AIVNJ,0
8785-EPNCG,0
1682-VCOIO,0
5729-KLZAR,0
2072-ZVJJX,0
8849-AYPTR,0
9518-IMLHK,0
1582-RAFML,0
3646-ITDGM,0
8740-CRYFY,0
3569-VLDHH,0
8224-KDLKN,0
7594-LZNWR,1
4001-TSBTV,1
2962-XPMCQ,0
8727-XDPUD,0
1043-UXOVO,1
1064-FBXNK,1
3996-ZNWYK,0
2878-DHMIN,0
7762-ONLJY,0
1678-FYZOW,0
5795-BKOYE,0
8627-EHGIP,2
7402-PWYJJ,0
5480-TBGPH,0
0018-NYROU,0
7501-VTYLJ,1
7608-RGIRO,0
0480-BIXDE,0
5895-QSXOD,0
9814-AOUDH,0
6175-IRFIT,0
8760-ZRHKE,1
1622-HSHSF,0
8854-CCVSQ,0
6749-UTDVX,0
5542-DHSXL,0
9102-OXKFY,0
0511-JTEOY,0
5216-WASFJ,1
7808-DVWEP,0
7067-KSAZT,0
2284-VFLKH,0
0366-NQSHS,0
6532-YLWSI,0
3807-BPOMJ,0
3892-NXAZG,0
4948-WBBKL,1
4182-BGSIQ,0
9300-AGZNL,0
0988-AADSA,0
9972-NKTFD,0
3717-LNXKW,0
5734-EJKXG,0
2207-RYYRL,0
6729-FZWSY,0
9695-IDRZR,0
8144-DGHXP,1
7814-LEEVE,1
1112-CUNAO,0
5175-AOBHI,0
5174-RNGBH,0
8631-WUXGY,0
7270-BDIOA,0
9565-JSNFM,0
5906-DVAPM,0
6654-QGBZZ,0
8348-JLBUG,0
0607-DAAHE,0
5641-DMBFJ,0
9200-NLNPD,0
2664-XJZNO,0
9732-KPKBW,0
3339-EAQNV,0
0921-OHLVP,0
3389-YGYAI,1
9560-ARGQJ,0
8350-NYMVI,0
1600-DILPE,0
0536-ESJEP,0
4654-GGUII,0
6478-HRRCZ,0
8510-BBWMU,0
6857-TKDJV,0
2360-RDGRO,0
0584-BJQGZ,1
5134-IKDAY,0
1360-XFJMR,0
3070-DVEYC,0
5730-RIITO,0
9058-MJLZC,1
5707-ORNDZ,0
0902-XKXPN,0
5177-RVZNU,0
0056-EPFBG,0
8993-IZEUX,0
8696-JKZNU,0
5380-AFSSK,1
8190-ZTQFB,1
0931-MHTEM,0
2055-PDADH,1
7515-LODFU,0
0440-UEDAI,0
1337-BOZWO,0
0868-VJRDR,0
8714-EUHJO,0
6344-SFJVH,0
3950-VPYJB,0
8041-TMEID,1
7321-ZNSLA,0
6941-KXRRV,1
3721-CNEYS,0
8727-JQFHV,0
9475-NNDGC,0
1355-KUSBG,1
3688-FTHLT,0
0899-LIIBW,0
2568-OIADY,0
1384-RCUXW,0
5825-XJOCM,0
6848-YLDFR,0
8125-QPFJD,2
2320-YKQBO,0
1193-RTSLK,0
2302-ANTDP,0
5923-GXUOC,0
4973-RLZVI,0
7869-ZYDST,1
4501-UYKBC,0
1215-EXRMO,0
2305-MRGLV,0
8404-VIOMB,0
5233-GEEAX,1
2359-KLTEK,0
5304-EFJLP,0
2673-ZALNP,0
9184-GALIL,0
4393-RYCRE,0
9746-MDMBK,0
3162-ZJZFU,1
8404-GFGCZ,1
8875-AKBYH,0
4432-ADRLB,0
0533-UCAAU,0
1394-SUIUH,0
3521-MNKLV,0
2533-TIBIX,1
8993-PHFWD,0
1565-RHDJD,0
7137-RYLPP,0
3765-JXVKY,0
5092-STPKP,0
7330-WZLNC,0
0114-PEGZZ,0
3359-DSRKA,0
8639-NHQEI,0
7161-DFHUF,0
3957-LXOLK,0
3720-DBRWL,0
6635-MYYYZ,0
8565-WUXZU,0
5281-BUZGT,2
4994-OBRSZ,1
0562-FGDCR,0
2436-QBZFP,1
3420-YJLQT,0
6040-CGACY,0
6582-PLFUU,0
8242-PDSGJ,0
0264-CNITK,1
0089-IIQKO,0
7839-NUIAA,0
6075-QMNRR,1
5378-IKEEG,1
5966-EMAZU,0
0440-EKDCF,1
4774-HHGGS,0
2718-GAXQD,0
2055-BFOCC,1
8180-AKMJV,0
4298-OYIFC,0
5566-SOEZD,1
9842-EFSYY,0
2272-WUSPA,0
4584-LBNMK,0
3898-GUYTS,0
0930-EHUZA,0
6413-XKKPU,1
9975-SKRNR,0
3703-KBKZP,0
1449-XQEMT,0
2626-URJFX,1
4973-MGTON,0
3682-YEUWS,0
1223-UNPKS,0
2612-RRIDN,0
4735-ASGMA,1
3446-QDSZF,0
3669-LVWZB,0
6892-EZDTG,0
5117-IFGPS,0
7379-FNIUJ,0
1627-AFWVJ,0
9725-SCPZG,0
5884-GCYMI,0
3217-FZDMN,0
4486-EFAEB,0
0060-FUALY,0
7853-GVUDZ,0
7480-QNVZJ,0
6954-OOYZZ,1
7088-FBAWU,1
8313-AFGBW,0
3943-KDREE,0
9239-ZBZZV,0
3097-IDVPU,0
4398-HSCJH,0
2197-OMWGI,0
2303-PJYHN,1
9795-VOWON,0
1237-WIYYZ,0
1987-AUELQ,0
7852-LECYP,0
4430-UZIPO,0
4822-LPTYJ,1
8165-CBKXO,0
6527-PZFPV,0
4855-SNKMY,0
9593-CVZKR,1
8595-SIZNC,0
8008-HAWED,1
7124-UGSUR,0
1862-SKORY,0
5236-XMZJY,1
4827-DPADN,0
2694-CIUMO,0
5846-ABOBJ,0
1439-LCGVL,0
0909-SDHNU,0
4647-XXZAM,0
1502-XFCVR,1
7740-KKCXF,1
5360-XGYAZ,0
9692-TUSXH,0
7912-SYRQT,0
3557-HTYWR,0
4816-JBHOV,0
8920-NAVAY,0
1699-TLDLZ,0
5600-PDUJF,1
8292-TYSPY,0
0567-XRHCU,1
1867-BDVFH,0
2067-QYTCF,1
2359-QWQUL,0
9103-TCIHJ,0
7407-SUJIZ,1
9150-KPBJQ,0
0052-DCKON,0
3654-ARMGP,0
9699-UBQFS,0
9367-TCUYN,1
1261-FWTTE,0
3528-HFRIQ,0
0708-SJDIS,0
4140-WJAWW,0
2073-QBVBI,0
6928-ONTRW,0
3320-VEOYC,0
5231-FIQPA,0
6617-WLBQC,0
2599-CIPQE,0
6653-CBBOM,0
8774-GSBUN,0
7326-RIGQZ,1
1401-FTHFQ,0
3247-ZVOUO,1
0254-FNMCI,0
1848-LBZHY,1
6101-IMRMM,0
8118-TJAFG,0
5429-LWCMV,0
7298-IZWLY,0
9758-MFWGD,0
3955-JBZZM,2
1268-ASBGA,1
8943-URTMR,0
4815-TUMEQ,0
4713-LZDRV,0
9909-IDLEK,0
4092-OFQZS,0
1561-BWHIN,0
4325-NFSKC,0
9927-DSWDF,0
9500-LTVBP,0
7252-NTGSS,1
8149-AIQCG,0
1360-JYXKQ,0
2955-PSXOE,1
7762-URZQH,1
0899-WZRSD,0
3255-GRXMG,0
4828-FAZPK,0
6094-ZIVKX,0
6925-BAYGL,0
