user_id,months_active,plan_stream_tv,plan_stream_movies,contract_type,paperless_billing,monthly_fee,total_paid,net_service
3627-FCRDW,9,False,False,Month-to-month,False,71.0,672.55,Fiber optic
7562-GSUHK,16,False,True,Month-to-month,True,93.2,1573.7,Fiber optic
6685-XSHHU,60,,,Two year,True,20.95,1270.55,No
8901-UPRHR,72,True,True,Two year,True,109.2,7711.45,Fiber optic
4903-UYAVB,5,,,Month-to-month,False,19.35,126.05,No
0118-JPNOY,26,True,False,Month-to-month,True,85.8,2193.65,Fiber optic
6776-TLWOI,3,,,Month-to-month,False,19.85,64.55,No
3845-FXCYS,2,,,Month-to-month,True,19.65,31.2,No
5857-XRECV,2,,,One year,False,20.5,38.25,No
0725-CXOTM,36,True,True,One year,True,89.65,3348.1,DSL
4343-EJVQB,7,False,False,Month-to-month,False,74.35,533.6,Fiber optic
9000-PLFUZ,60,True,True,Two year,True,49.45,2907.55,DSL
3427-GGZZI,19,False,True,Month-to-month,True,89.1,1620.8,Fiber optic
7779-ORAEL,45,False,True,Two year,False,75.15,3480.35,DSL
0644-OQMDK,4,False,False,Month-to-month,True,70.65,293.85,Fiber optic
4077-CROMM,31,True,True,Month-to-month,True,104.2,3243.45,Fiber optic
3154-CFSZG,47,False,True,Month-to-month,False,90.05,4137.2,Fiber optic
2868-MZAGQ,1,False,True,Month-to-month,True,79.25,79.25,Fiber optic
4847-QNOKA,1,False,False,Month-to-month,True,44.9,44.9,DSL
2220-IAHLS,1,,,Month-to-month,False,19.4,19.4,No
1658-XUHBX,59,False,True,Month-to-month,True,88.75,5348.65,Fiber optic
6379-RXJRQ,10,False,False,Month-to-month,True,70.1,659.65,Fiber optic
2378-HTWFW,35,False,True,Month-to-month,False,91.0,3180.5,Fiber optic
8650-RHRKE,4,False,False,Month-to-month,True,29.65,118.5,DSL
4377-VDHYI,32,False,True,One year,True,90.8,3023.85,Fiber optic
0475-RIJEP,43,False,False,Month-to-month,True,77.85,3365.85,Fiber optic
1260-TTRXI,4,False,True,Month-to-month,False,54.3,195.3,DSL
3719-TDVQB,54,,,Two year,True,18.95,1031.1,No
6328-ZPBGN,11,True,True,Month-to-month,True,95.15,997.65,Fiber optic
0201-MIBOL,66,True,True,Two year,True,102.4,6471.85,Fiber optic
4937-QPZPO,61,True,True,One year,True,99.9,6241.35,Fiber optic
2925-VDZHY,72,True,True,Two year,False,88.7,6501.35,DSL
6981-TDRFT,44,True,True,One year,True,54.3,2317.1,DSL
3413-CSSTH,41,False,False,Month-to-month,True,55.7,2237.55,DSL
8033-VCZGH,50,True,True,One year,True,103.95,5231.3,Fiber optic
4789-KWMXN,47,True,True,One year,True,110.85,5275.8,Fiber optic
0224-NIJLP,8,,,Two year,False,20.15,165.5,No
7542-CYDDM,18,,,Month-to-month,False,20.05,358.5,No
4718-WXBGI,72,True,True,Two year,True,91.95,6614.9,DSL
2867-UIMSS,1,False,True,Month-to-month,False,80.5,80.5,Fiber optic
8495-PRWFH,42,False,False,Month-to-month,False,55.65,2421.75,DSL
0439-IFYUN,18,False,False,Month-to-month,True,74.7,1294.6,Fiber optic
5716-LIBJC,13,True,True,One year,True,104.15,1299.1,Fiber optic
2868-LLSKM,68,False,False,One year,True,83.65,5733.4,Fiber optic
8111-RKSPX,4,False,False,Month-to-month,True,72.2,305.55,Fiber optic
2988-QRAJY,69,True,True,Two year,True,110.05,7430.75,Fiber optic
1585-MQSSU,17,False,False,Month-to-month,False,51.5,900.5,DSL
0071-NDAFP,25,,,Two year,False,25.5,630.6,No
2856-NNASM,43,True,True,Month-to-month,True,89.55,3856.75,Fiber optic
7328-ZJAJO,59,,,Two year,False,19.5,1222.65,No
6458-CYIDZ,5,False,False,Month-to-month,False,80.7,374.8,Fiber optic
8559-CIZFV,21,True,False,One year,False,77.5,1625.0,DSL
1090-PYKCI,69,True,False,One year,True,105.1,7234.8,Fiber optic
3058-WQDRE,13,False,False,Month-to-month,True,25.15,331.85,DSL
7547-EKNFS,42,True,False,Month-to-month,True,95.25,3959.35,Fiber optic
2279-AXJJK,52,False,True,Month-to-month,True,95.65,5088.4,Fiber optic
6769-DYBQN,46,False,True,Month-to-month,False,85.0,3969.4,Fiber optic
0909-SELIE,61,False,True,Two year,True,80.8,4860.85,DSL
3417-TSCIC,29,False,False,One year,True,24.85,788.05,DSL
1042-HFUCW,25,False,False,One year,True,54.75,1266.35,DSL
4439-JMPMT,5,True,False,Month-to-month,True,85.75,470.95,Fiber optic
6537-OTKMY,15,True,True,One year,False,50.75,688.2,DSL
8999-EXMNO,19,,,Two year,False,20.15,387.7,No
6725-TPKJO,44,,,Two year,False,20.05,845.25,No
2446-BEGGB,6,True,True,Month-to-month,True,98.25,560.6,Fiber optic
7162-WPHPM,58,False,False,Two year,False,71.6,4230.25,DSL
1599-MMYRQ,62,False,False,One year,True,81.45,4983.05,Fiber optic
8821-KVZKQ,70,True,True,One year,True,58.4,4113.15,DSL
1496-GGSUK,1,False,False,Month-to-month,True,25.7,25.7,DSL
6434-TTGJP,10,False,True,Two year,False,53.7,521.0,DSL
0042-JVWOJ,26,,,One year,True,19.6,471.85,No
0130-SXOUN,66,False,True,Month-to-month,False,89.4,5976.9,Fiber optic
2575-GFSOE,7,False,False,Month-to-month,True,69.0,506.9,Fiber optic
2330-PQGDQ,51,False,False,One year,False,84.2,4299.75,Fiber optic
1452-UZOSF,72,True,False,Two year,True,106.1,7548.6,Fiber optic
2097-YVPKN,65,,,Two year,False,25.75,1654.75,No
2842-JTCCU,2,False,False,Month-to-month,False,46.05,80.35,DSL
8597-CTXVJ,70,False,False,One year,False,64.95,4551.5,DSL
6631-HMANX,72,True,True,Two year,True,85.45,6227.5,DSL
9962-BFPDU,1,,,Month-to-month,False,20.05,20.05,No
3296-SILRA,1,False,False,Month-to-month,True,76.4,76.4,Fiber optic
9681-OXGVC,5,True,True,Month-to-month,True,100.5,514.0,Fiber optic
6394-HHHZM,3,,,Month-to-month,False,20.7,57.5,No
5995-LFTLE,58,,,Two year,True,25.3,1474.35,No
5180-UCIIQ,22,False,True,Month-to-month,False,40.05,880.2,DSL
1932-UEDCX,33,True,True,Month-to-month,True,100.6,3270.25,Fiber optic
7153-OANIO,1,False,False,Month-to-month,False,69.95,69.95,Fiber optic
5188-HGMLP,54,False,False,Month-to-month,False,74.0,3919.15,Fiber optic
0665-XHDJU,72,True,True,Two year,True,99.4,7285.7,Fiber optic
6521-YYTYI,1,True,True,Month-to-month,True,93.3,93.3,Fiber optic
8878-HMWBV,3,False,False,Month-to-month,True,49.15,169.05,DSL
8265-HKSOW,72,False,True,Two year,False,107.45,7658.3,Fiber optic
3544-FBCAS,72,True,True,Two year,True,83.6,5959.3,DSL
5331-RGMTT,54,True,True,Month-to-month,True,99.05,5295.7,Fiber optic
4759-PXTAN,59,True,True,One year,True,80.1,4693.2,DSL
7054-DMVAS,54,True,False,Two year,True,65.3,3512.9,DSL
3428-MMGUB,60,True,False,Two year,True,89.55,5231.2,Fiber optic
6549-BTYPG,60,True,True,Two year,False,60.8,3603.45,DSL
7823-JSOAG,3,False,False,Month-to-month,False,74.5,217.45,Fiber optic
3705-RHRFR,69,True,True,Two year,False,99.15,6875.35,Fiber optic
9374-YOLBJ,1,,,Month-to-month,False,19.25,19.25,No
9074-KGVOX,50,True,False,Month-to-month,True,39.45,2021.35,DSL
6128-DAFVY,56,True,True,Month-to-month,True,44.85,2564.95,DSL
9933-QRGTX,60,True,True,Two year,True,97.2,5611.75,Fiber optic
4476-OSWTN,69,True,True,One year,True,110.55,7610.1,Fiber optic
3751-KTZEL,1,False,True,Month-to-month,False,35.05,35.05,DSL
1977-STDKI,1,False,False,Month-to-month,True,73.0,73.0,Fiber optic
5066-GFJMM,3,,,Month-to-month,True,19.9,45.75,No
2661-GKBTK,60,True,True,Two year,False,76.95,4543.95,DSL
0458-HEUZG,13,False,False,Two year,False,35.4,450.4,DSL
7268-WNTCP,62,,,Two year,False,20.45,1297.35,No
0824-VWDPO,45,False,True,One year,False,96.75,4442.75,Fiber optic
8409-WQJUX,25,True,True,One year,False,54.2,1423.15,DSL
2578-JQPHZ,44,True,True,Two year,False,100.1,4378.35,Fiber optic
3278-FSIXX,2,False,False,Month-to-month,True,45.25,74.2,DSL
5813-UECBU,33,False,False,Month-to-month,True,83.85,2716.3,Fiber optic
0328-GRPMV,1,False,False,Month-to-month,True,70.1,70.1,Fiber optic
9746-UGFAC,22,,,One year,False,20.85,450.65,No
2946-KIQSP,35,False,False,Month-to-month,True,33.45,1175.85,DSL
0625-AFOHS,29,,,Two year,False,20.2,558.8,No
6726-WEXXK,27,False,False,One year,True,85.9,2220.1,Fiber optic
4636-OLWOE,54,False,False,One year,True,61.0,3283.05,DSL
4342-HENTK,2,False,False,Month-to-month,True,70.65,142.35,Fiber optic
4685-ERGHK,57,True,False,One year,True,86.9,4939.25,Fiber optic
0885-HMGPY,62,False,False,Two year,False,69.4,4237.5,DSL
5003-OKNNK,15,,,One year,False,20.35,335.95,No
4195-SMMNX,2,,,Month-to-month,False,20.35,33.2,No
7208-PSIHR,70,True,True,Two year,True,104.3,7188.5,Fiber optic
4012-ZTHBR,21,False,False,Month-to-month,True,44.95,926.25,DSL
0489-WMEMG,23,False,False,One year,True,49.45,1119.35,DSL
7435-ZNUYY,6,,,One year,False,20.6,116.6,No
1354-YZFNB,4,,,Two year,False,19.55,68.8,No
6956-SMUCM,3,True,True,Month-to-month,True,99.0,287.4,Fiber optic
2985-FMWYF,23,True,True,Month-to-month,True,93.5,2341.55,Fiber optic
2812-ENYMO,26,True,True,One year,False,54.55,1362.85,DSL
2717-HVIZY,8,,,Month-to-month,False,20.05,163.6,No
3223-WZWJM,26,False,True,Month-to-month,True,83.95,2254.2,Fiber optic
3422-GALYP,2,False,False,Month-to-month,True,79.45,145.15,Fiber optic
9053-JZFKV,67,True,True,Two year,False,116.2,7752.3,Fiber optic
2530-ENDWQ,71,True,True,Two year,True,93.7,6585.35,Fiber optic
2890-WFBHU,59,False,True,One year,False,79.85,4786.1,DSL
0327-WFZSY,39,True,True,One year,False,100.0,3835.55,Fiber optic
7977-HXJKU,21,,,Two year,False,19.6,397.0,No
6615-ZGEDR,1,,,Month-to-month,False,19.7,19.7,No
7033-CLAMM,48,,,Two year,False,20.2,1027.25,No
4023-RTIQM,31,False,True,One year,True,50.4,1580.1,DSL
0864-FVJNJ,64,True,True,One year,False,113.35,7222.75,Fiber optic
7356-IWLFW,46,False,False,Month-to-month,True,80.0,3769.7,Fiber optic
9541-PWTWO,52,True,True,Two year,True,80.95,4233.95,DSL
3967-VQOGC,67,,,Two year,True,24.9,1680.25,No
7872-RDDLZ,67,False,False,Month-to-month,False,54.9,3725.5,DSL
9250-WYPLL,5,False,False,Month-to-month,False,75.55,413.65,Fiber optic
6308-CQRBU,71,True,True,Two year,False,109.25,7707.7,Fiber optic
2754-XBHTB,9,True,False,Month-to-month,True,77.65,714.15,Fiber optic
1597-LHYNC,26,False,True,Month-to-month,True,95.0,2497.2,Fiber optic
0186-CAERR,71,True,True,One year,True,116.3,8309.55,Fiber optic
3043-SUDUA,32,,,Month-to-month,False,19.9,601.55,No
5442-BHQNG,2,False,False,Month-to-month,False,70.35,139.25,Fiber optic
2169-RRLFW,71,,,Two year,False,25.6,1888.25,No
5872-OEQNH,60,False,True,One year,True,44.45,2773.9,DSL
3162-KKZXO,55,True,True,One year,True,100.15,5409.75,Fiber optic
7055-VKGDA,54,True,True,One year,True,105.4,5643.4,Fiber optic
0754-UKWQP,2,True,True,Month-to-month,True,95.85,197.7,Fiber optic
8873-GLDMH,6,False,False,Month-to-month,True,73.85,401.3,Fiber optic
5696-JVVQY,48,False,True,Two year,True,70.1,3238.4,DSL
8946-BFWSG,63,,,Two year,False,25.25,1573.05,No
7493-TPUWZ,1,False,False,Month-to-month,True,79.15,79.15,Fiber optic
0547-HURJB,12,,,Month-to-month,False,21.05,235.8,No
8904-OPDCK,54,False,False,Month-to-month,True,24.95,1364.75,DSL
8845-LWKGE,30,True,False,One year,True,64.5,1985.15,DSL
1577-HKTFG,30,,,Month-to-month,False,19.65,655.85,No
8752-STIVR,4,True,False,Month-to-month,True,79.0,303.15,Fiber optic
0691-NIKRI,40,True,True,One year,True,105.95,4335.2,Fiber optic
5022-JNQEQ,9,False,False,Month-to-month,True,75.85,647.5,Fiber optic
4558-FANTW,17,True,False,Month-to-month,False,91.85,1574.45,Fiber optic
3249-VHRIP,62,False,True,Two year,True,43.6,2748.7,DSL
3736-BLEPA,28,True,False,One year,True,91.25,2483.65,Fiber optic
4701-LKOZD,70,True,True,Two year,False,89.75,6367.2,DSL
6603-QWSPR,46,True,True,Two year,True,104.4,4904.2,Fiber optic
9921-QFQUL,23,False,True,Month-to-month,False,90.15,2044.95,Fiber optic
1929-ZCBHE,47,False,False,One year,False,40.3,1794.8,DSL
4378-MYPGO,68,True,True,Two year,True,105.25,7173.15,Fiber optic
8651-ENBZX,60,True,True,One year,True,106.0,6441.4,Fiber optic
4129-LYCOI,67,True,True,Two year,True,104.0,7039.05,Fiber optic
7798-JVXYM,14,True,True,Month-to-month,True,69.65,921.4,DSL
8647-SDTWQ,57,False,False,Month-to-month,True,74.3,4018.35,Fiber optic
2696-ECXKC,55,True,True,One year,False,100.9,5448.6,Fiber optic
2081-KJSQF,1,,,Month-to-month,True,20.25,20.25,No
7623-TRNQN,1,False,False,Month-to-month,True,49.9,49.9,DSL
3323-CPBWR,23,True,False,Month-to-month,True,96.9,2085.45,Fiber optic
9330-IJWIO,13,True,True,Month-to-month,True,100.35,1358.85,Fiber optic
3384-CTMSF,47,True,True,Month-to-month,True,104.1,5135.15,Fiber optic
0902-RFHOF,38,,,One year,False,20.1,730.1,No
9286-DOJGF,38,False,False,Month-to-month,True,74.95,2869.85,Fiber optic
6048-QBXKL,2,False,False,Month-to-month,True,56.55,118.25,DSL
9661-MHUMO,1,False,False,Month-to-month,True,49.25,49.25,DSL
7718-RXDGG,15,False,False,Month-to-month,True,68.6,1108.6,Fiber optic
1025-FALIX,26,False,False,Month-to-month,True,69.05,1815.65,Fiber optic
3451-VAWLI,35,,,Two year,False,19.7,730.4,No
3407-QGWLG,3,,,Month-to-month,True,20.05,75.45,No
1842-EZJMK,50,True,True,Month-to-month,False,103.7,5071.05,Fiber optic
2347-WKKAE,42,False,True,Month-to-month,True,94.4,4014.6,Fiber optic
8735-DCXNF,10,False,False,Month-to-month,True,54.95,568.85,DSL
3214-IYUUQ,61,False,True,One year,False,93.7,5860.7,Fiber optic
1936-UAFEH,68,True,True,Two year,False,110.25,7279.35,Fiber optic
3587-PMCOY,10,True,True,One year,True,98.9,1064.95,Fiber optic
8079-XRJRS,65,False,False,One year,False,89.75,5769.6,Fiber optic
1027-LKKQQ,72,True,True,Two year,True,80.45,5886.85,DSL
7148-XZPHA,55,False,False,Month-to-month,False,79.4,4238.45,Fiber optic
8073-IJDCM,1,,,Month-to-month,True,20.3,20.3,No
5309-TAIKL,7,False,True,Month-to-month,False,62.8,418.3,DSL
6856-RAURS,2,False,False,Month-to-month,True,74.9,136.05,Fiber optic
8778-LMWTJ,9,False,False,Month-to-month,True,74.85,708.2,Fiber optic
9717-IOAAF,27,,,Two year,True,25.85,788.55,No
8884-ADFVN,7,True,True,Month-to-month,True,101.95,700.85,Fiber optic
2845-KDHVX,64,False,True,Two year,True,68.3,4378.8,DSL
0848-SOMKO,70,False,True,Two year,False,48.4,3442.8,DSL
2720-WGKHP,2,True,True,Month-to-month,True,94.0,181.7,Fiber optic
6734-FQAJX,67,True,True,Two year,True,105.05,7171.7,Fiber optic
2869-ADAWR,45,True,False,Month-to-month,True,89.3,4016.85,Fiber optic
1535-VTJOQ,24,,,Two year,False,25.15,553.0,No
6368-TZZDT,4,,,Two year,False,19.5,96.85,No
0943-ZQPXH,44,True,True,Month-to-month,True,92.95,4122.9,Fiber optic
1293-BSEUN,72,,,Two year,True,20.7,1482.3,No
9894-EZEWG,1,False,False,Month-to-month,True,74.3,74.3,Fiber optic
1302-TPUBN,66,,,Two year,False,19.35,1240.8,No
7851-FLGGQ,1,False,True,Month-to-month,True,44.65,44.65,DSL
0637-UBJRP,13,False,True,Month-to-month,False,84.05,1095.3,Fiber optic
0940-OUQEC,10,False,False,Month-to-month,True,80.7,788.8,Fiber optic
2378-VTKDH,65,True,True,Month-to-month,True,104.35,6578.55,Fiber optic
0927-CNGRH,1,,,Month-to-month,False,19.55,19.55,No
8608-OZTLB,38,True,False,One year,False,74.05,2802.3,DSL
2335-GSODA,23,False,False,Two year,False,40.1,857.75,DSL
1952-DVVSW,10,,,One year,False,20.1,184.4,No
0702-PGIBZ,4,True,True,Month-to-month,True,101.7,364.55,Fiber optic
6656-GULJQ,72,True,True,Two year,True,83.55,6093.3,DSL
9853-JFZDU,35,False,False,Month-to-month,False,56.85,1861.1,DSL
1963-VAUKV,1,,,Month-to-month,False,20.4,20.4,No
3777-XROBG,58,,,Two year,False,19.55,1079.65,No
6994-FGRHH,70,True,True,One year,True,106.15,7475.1,Fiber optic
4000-VGMQP,38,True,True,One year,False,78.95,2862.55,DSL
3999-WRNGR,60,True,True,Month-to-month,True,49.75,3069.45,DSL
3466-RITXD,26,True,False,Month-to-month,True,92.4,2349.8,Fiber optic
2680-XKKNJ,8,False,False,One year,False,58.2,469.25,DSL
3058-HJCUY,41,True,True,One year,True,102.6,4213.35,Fiber optic
2974-GGUXS,36,True,False,Month-to-month,True,91.95,3301.05,Fiber optic
7994-XIRTR,54,False,True,One year,False,65.25,3529.95,DSL
3259-FDWOY,71,True,True,Two year,True,106.0,7723.7,Fiber optic
2101-RANCD,55,False,False,Month-to-month,True,73.1,4144.9,Fiber optic
7921-BEPCI,72,False,False,Two year,False,59.75,4265.0,DSL
0807-ZABDG,3,False,False,Month-to-month,True,55.1,154.65,DSL
8510-TMWYB,54,False,False,Two year,True,59.8,3246.45,DSL
3258-ZKPAI,72,True,True,Two year,True,116.6,8337.45,Fiber optic
1428-IEDPR,52,True,True,Two year,True,109.3,5731.4,Fiber optic
5298-GSTLM,60,True,True,One year,True,101.4,6176.6,Fiber optic
4450-YOOHP,39,True,True,Month-to-month,True,50.65,1905.4,DSL
6728-CZFEI,15,True,False,One year,False,56.15,931.9,DSL
5748-RNCJT,69,True,True,Two year,True,106.5,7348.8,Fiber optic
3653-NCRDJ,43,,,One year,True,19.2,776.25,No
6121-TNHBO,63,True,False,One year,False,83.0,5243.05,DSL
5119-NZPTV,2,False,False,Month-to-month,False,70.1,141.65,Fiber optic
6519-ZHPXP,72,True,True,Two year,True,108.3,7679.65,Fiber optic
7739-LAXOG,32,False,True,Month-to-month,True,91.05,2954.5,Fiber optic
3472-QPRCH,40,,,Two year,False,25.25,1006.9,No
8224-UAXBZ,58,True,False,One year,True,45.35,2540.1,DSL
9610-WCESF,67,True,False,Two year,False,43.9,3097.2,DSL
9776-CLUJA,51,False,False,Month-to-month,True,77.5,3807.35,Fiber optic
2486-WYVVE,31,True,True,One year,True,79.3,2484.0,DSL
3865-ZYKAD,69,False,False,Month-to-month,True,84.9,5785.65,Fiber optic
1422-DGUBX,32,False,False,One year,True,79.25,2619.15,Fiber optic
2999-AANRQ,21,True,False,Two year,False,71.05,1524.85,DSL
8668-KNZTI,52,False,False,One year,False,53.75,2790.65,DSL
0480-KYJVA,72,,,Two year,False,24.25,1784.5,No
6034-ZRYCV,72,True,True,Two year,True,54.2,3937.45,DSL
9746-YKGXB,52,False,True,One year,False,44.25,2276.1,DSL
3926-YZVVX,41,False,False,One year,False,50.05,2029.05,DSL
6000-UKLWI,41,,,Two year,False,20.15,802.35,No
2079-FBMZK,6,False,False,Month-to-month,True,69.25,418.4,Fiber optic
6332-FBZRI,67,False,False,One year,True,69.35,4653.25,DSL
2096-XOTMO,16,,,Month-to-month,False,19.35,275.9,No
3266-FTKHB,17,,,Two year,False,19.15,343.45,No
8221-EQDGL,35,False,False,Month-to-month,False,61.0,2130.45,DSL
2346-LOCWC,58,,,Two year,False,20.5,1191.4,No
6608-QQLVK,1,False,False,Month-to-month,True,50.5,50.5,DSL
0298-XACET,52,True,False,Two year,False,50.2,2554.0,DSL
7560-QJAVJ,70,True,True,Two year,False,79.6,5589.45,DSL
2995-YWTCD,19,,,Two year,True,24.9,467.7,No
3551-HUAZH,1,False,False,Month-to-month,True,74.4,74.4,Fiber optic
9137-UIYPG,35,True,True,Month-to-month,True,106.9,3756.45,Fiber optic
2809-ZMYOQ,32,True,True,Month-to-month,True,101.35,3334.9,Fiber optic
5084-OOVCJ,17,False,False,Month-to-month,True,55.35,920.5,DSL
0254-WWRKD,67,False,False,One year,False,50.55,3431.75,DSL
7727-SHVZV,9,,,Month-to-month,False,19.5,150.35,No
6302-JGYRJ,31,True,True,One year,True,79.45,2587.7,DSL
5339-PXDVH,4,True,False,Month-to-month,False,90.65,367.95,Fiber optic
2205-LPVGL,58,False,False,One year,True,89.85,5125.75,Fiber optic
8782-NUUOL,60,True,True,One year,False,79.0,4801.1,DSL
3685-YLCMQ,58,True,True,One year,True,104.65,6219.6,Fiber optic
7601-WFVZV,1,,,Month-to-month,False,19.55,19.55,No
4609-KNNWG,27,,,Two year,False,19.9,550.1,No
4868-AADLV,66,True,True,One year,True,116.25,7862.25,Fiber optic
9529-OFXHY,15,True,False,Month-to-month,True,87.75,1242.2,Fiber optic
8634-MPHTR,47,True,True,Month-to-month,True,100.05,4871.05,Fiber optic
2669-QVCRG,41,False,False,Month-to-month,True,81.3,3190.65,Fiber optic
2478-EEWWM,59,True,True,Month-to-month,True,44.3,2666.75,DSL
9174-IHETN,50,False,False,Two year,False,70.35,3533.6,Fiber optic
2233-TXSIU,17,True,False,One year,False,44.45,792.15,DSL
9644-UMGQA,6,False,False,Month-to-month,True,49.15,295.65,DSL
3256-EZDBI,51,False,False,Month-to-month,True,29.45,1459.35,DSL
8761-NSOBC,44,True,True,Month-to-month,False,100.55,4398.15,Fiber optic
0419-YAAPX,49,True,False,Month-to-month,True,85.3,4297.95,Fiber optic
8413-VONUO,2,True,True,Month-to-month,False,95.65,167.3,Fiber optic
0872-CASZJ,59,False,True,One year,True,69.1,4096.9,DSL
4726-DLWQN,50,True,False,Month-to-month,True,70.35,3454.6,DSL
8164-OCKUJ,59,,,Two year,False,20.6,1286.0,No
3094-JOJAI,18,False,False,Month-to-month,False,74.15,1387.0,Fiber optic
9494-MRNYX,10,False,False,Month-to-month,False,75.05,786.3,Fiber optic
2599-CZABP,14,False,False,One year,False,44.6,641.25,DSL
7945-PRBVF,35,,,Two year,False,21.45,705.45,No
4544-RXFMG,8,False,False,One year,True,43.45,345.5,DSL
0859-YGKFW,18,,,One year,False,20.05,345.9,No
1150-FTQGN,60,True,False,One year,False,94.15,5811.8,Fiber optic
9223-UCPVT,1,True,True,Month-to-month,False,94.4,94.4,Fiber optic
7196-LIWRH,6,,,Two year,False,19.55,124.45,No
5448-VWNAM,19,True,False,Month-to-month,True,75.9,1375.6,DSL
1177-XZBJL,53,False,False,One year,False,64.15,3491.55,DSL
3518-FSTWG,72,True,True,Two year,True,109.55,7920.7,Fiber optic
9330-VOFSZ,60,True,True,Two year,True,110.8,6640.7,Fiber optic
4351-QLCSU,1,True,False,Month-to-month,True,55.0,55.0,DSL
0939-EREMR,13,False,False,Month-to-month,False,53.45,718.1,DSL
9389-ACWBI,5,False,False,Month-to-month,False,69.95,320.4,Fiber optic
5419-JPRRN,1,True,True,Month-to-month,True,101.45,101.45,Fiber optic
3644-QXEHN,13,True,True,Month-to-month,False,97.0,1334.45,Fiber optic
2911-IJORQ,37,True,True,One year,True,90.6,3358.65,DSL
5921-NGYRH,64,False,False,Month-to-month,True,73.55,4764.0,Fiber optic
2100-BDNSN,5,True,False,Month-to-month,False,67.95,350.3,DSL
5998-DZLYR,61,False,True,Two year,True,94.35,5703.0,Fiber optic
0488-GSLFR,1,False,False,Month-to-month,True,69.5,69.5,Fiber optic
9318-NKNFC,1,,,Month-to-month,True,18.85,18.85,No
3985-HOYPM,26,,,One year,False,19.4,525.55,No
9728-FTTVZ,1,False,False,Month-to-month,True,69.2,69.2,Fiber optic
9548-LERKT,24,,,Two year,False,19.75,483.15,No
6576-FBXOJ,17,True,True,One year,False,54.6,934.8,DSL
4310-KEDTB,26,False,False,Month-to-month,True,29.8,786.5,DSL
7254-IQWOZ,1,False,False,Month-to-month,True,69.65,69.65,Fiber optic
2474-BRUCM,40,True,True,Month-to-month,False,101.85,4086.3,Fiber optic
4062-HBMOS,52,True,True,Month-to-month,True,103.05,5364.8,Fiber optic
0742-NXBGR,1,False,False,Month-to-month,True,82.3,82.3,Fiber optic
2676-ISHSF,1,,,Month-to-month,False,20.3,20.3,No
9236-NDUCW,21,False,False,Two year,False,35.1,770.4,DSL
4753-PADAS,67,True,True,One year,True,105.7,6816.95,Fiber optic
6103-QCKFX,44,False,False,Month-to-month,False,56.25,2419.55,DSL
7781-EWARA,70,True,True,One year,False,60.35,4138.7,DSL
6110-OHIHY,3,True,False,Month-to-month,False,79.25,267.6,Fiber optic
7018-FPXHH,56,False,False,Two year,True,59.8,3457.45,DSL
5889-LFOLL,13,False,True,Month-to-month,True,84.6,1115.2,Fiber optic
5708-EVONK,58,False,True,Month-to-month,True,93.4,5435.6,Fiber optic
8708-XPXHZ,42,True,True,Month-to-month,True,94.2,4186.3,Fiber optic
0616-ATFGB,1,False,False,Month-to-month,False,25.05,25.05,DSL
0572-ZJKLT,46,False,True,Two year,False,99.65,4630.2,Fiber optic
5135-RDDQL,63,False,False,Two year,True,50.65,3221.25,DSL
1353-LJWEM,11,False,False,Month-to-month,True,60.9,688.5,DSL
1794-SWWKL,15,False,False,Month-to-month,True,59.65,867.1,DSL
6166-YIPFO,72,True,True,Two year,True,64.7,4746.05,DSL
7016-BPGEU,29,False,False,Month-to-month,True,25.1,712.85,DSL
6876-ADESB,1,False,False,Month-to-month,False,48.95,48.95,DSL
9332-GYWLO,6,True,False,Month-to-month,False,54.85,355.1,DSL
1963-SVUCV,1,False,False,Month-to-month,False,45.3,45.3,DSL
4184-VODJZ,63,False,True,One year,True,91.35,5764.7,Fiber optic
0220-EBGCE,2,False,True,Month-to-month,True,85.85,167.3,Fiber optic
1092-WPIVQ,18,,,Two year,False,25.1,428.45,No
7233-IOQNP,43,False,False,Month-to-month,False,34.0,1505.35,DSL
2834-JKOOW,15,False,False,One year,False,45.9,693.45,DSL
2754-VDLTR,10,True,True,Month-to-month,False,95.2,930.4,Fiber optic
2400-FEQME,55,,,Two year,False,20.5,1177.95,No
3190-XFANI,49,True,True,One year,True,100.6,5069.65,Fiber optic
7551-DACSP,6,False,False,Month-to-month,True,55.3,324.25,DSL
4957-SREEC,70,,,Two year,False,20.35,1458.1,No
7235-NXZCP,2,False,False,Month-to-month,True,74.85,156.4,Fiber optic
0230-UBYPQ,63,False,False,One year,False,36.1,2298.9,DSL
4923-ADWXJ,25,False,True,Month-to-month,True,65.8,1679.65,DSL
1763-KUAAW,18,,,One year,False,20.35,369.6,No
1104-TNLZA,28,True,True,Month-to-month,True,105.8,2998.0,Fiber optic
5195-KPUNQ,53,False,True,One year,True,96.75,5206.55,Fiber optic
0520-FDVVT,35,True,True,One year,True,102.35,3626.1,Fiber optic
3439-GVUSX,1,False,False,Month-to-month,False,24.4,24.4,DSL
1444-VVSGW,70,True,True,One year,False,115.65,7968.85,Fiber optic
5712-PTIWW,2,False,False,Month-to-month,True,79.85,152.45,Fiber optic
5949-HGVJL,26,True,True,Month-to-month,True,73.05,1959.5,DSL
5203-XEHAX,34,False,True,One year,False,64.35,2053.05,DSL
1635-HDGFT,19,,,Two year,False,20.5,398.55,No
3315-TOTBP,15,False,False,Month-to-month,True,76.0,1130.85,Fiber optic
